OrderID,CustomerName,Region,Product,Category,Quantity,UnitPrice,OrderDate,Revenue
3652,Rahul Sharma,South,Vacuum Cleaner,Home Appliances,3,27162.17,2024-11-13,81486.51
3653,Suresh Raina,East,Smartwatch,Wearables,8,25333.65,2024-01-01,202669.2
3654,Amit Joshi,North,Headphones,Accessories,7,30800.38,2024-03-05,215602.66
3655,Lakshmi Devi,North,Camera,Electronics,7,28351.86,2024-05-06,198463.02
3656,Ravi Teja,South,Charger,Accessories,5,18937.04,2024-12-08,94685.2
3657,Neha Reddy,North,Mixer,Home Appliances,10,12014.76,2024-03-20,120147.6
3658,Vikas Patel,North,Tablet,Electronics,5,42909.58,2024-08-26,214547.9
3659,Kavya Rao,South,Mouse,Accessories,7,2328.36,2024-06-02,16298.52
3660,Neha Reddy,North,Fitness Band,Wearables,1,50582.55,2024-09-10,50582.55
3661,Arun Kumar,East,Camera,Electronics,10,52807.14,2024-03-26,528071.4
3662,Lakshmi Devi,West,Toaster,Home Appliances,2,47019.52,2024-07-31,94039.04
3663,Amit Joshi,West,Monitor,Electronics,4,31469.34,2024-02-14,125877.36
3664,Sneha Iyer,East,Iron,Home Appliances,7,46765.87,2024-01-07,327361.09
3665,Kavya Rao,West,Keyboard,Accessories,2,49383.53,2024-04-03,98767.06
3666,Divya Menon,North,Fitness Band,Wearables,8,52070.66,2024-07-12,416565.28
3667,Amit Joshi,East,Toaster,Home Appliances,8,32977.25,2024-11-02,263818.0
3668,Neha Reddy,South,Smartphone,Electronics,6,39737.3,2024-01-17,238423.8
3669,Priya Nair,East,Camera,Electronics,6,54146.78,2024-10-28,324880.68
3670,Arun Kumar,East,Microwave,Home Appliances,4,52456.56,2024-10-04,209826.24
3671,Pooja Singh,South,Monitor,Electronics,10,46644.87,2024-03-01,466448.7
3672,Kavya Rao,West,Mixer,Home Appliances,1,16836.34,2024-09-15,16836.34
3673,Neha Reddy,North,Smartwatch,Wearables,1,3515.17,2024-01-31,3515.17
3674,Ravi Teja,West,Mixer,Home Appliances,9,36076.32,2024-06-15,324686.88
3675,Amit Joshi,North,VR Headset,Wearables,9,39888.44,2024-04-16,358995.96
3676,Arjun Das,South,Laptop,Electronics,6,901.65,2024-11-30,5409.9
3677,Divya Menon,North,Toaster,Home Appliances,10,58933.92,2024-01-15,589339.2
3678,Ravi Teja,South,Keyboard,Accessories,9,48411.59,2024-12-13,435704.31
3679,Arjun Das,North,Headphones,Accessories,2,10126.99,2024-11-08,20253.98
3680,Lakshmi Devi,South,Smartwatch,Wearables,1,22137.34,2024-04-20,22137.34
3681,Lakshmi Devi,West,Camera,Electronics,2,24899.83,2024-07-16,49799.66
3682,Divya Menon,West,Camera,Electronics,3,12527.66,2024-06-05,37582.98
3683,Arun Kumar,West,USB Cable,Accessories,3,19688.87,2024-09-04,59066.61
3684,Arun Kumar,East,Headphones,Accessories,3,22198.38,2024-03-10,66595.14
3685,Neha Reddy,North,Monitor,Electronics,6,44432.04,2024-04-15,266592.24
3686,Sneha Iyer,East,Mixer,Home Appliances,2,24626.31,2024-01-26,49252.62
3687,Priya Nair,West,VR Headset,Wearables,1,19555.96,2024-07-17,19555.96
3688,Pooja Singh,West,Toaster,Home Appliances,2,19146.62,2024-12-26,38293.24
3689,Rahul Sharma,East,Mouse,Accessories,2,49007.87,2024-03-31,98015.74
3690,Amit Joshi,West,Monitor,Electronics,9,40615.1,2024-07-03,365535.9
3691,Kavya Rao,North,Tablet,Electronics,1,8461.74,2024-09-08,8461.74
3692,Arjun Das,West,Tablet,Electronics,1,39170.2,2024-09-24,39170.2
3693,Pooja Singh,North,Microwave,Home Appliances,10,25260.89,2024-12-27,252608.9
3694,Anil Verma,East,Iron,Home Appliances,8,47340.95,2024-07-14,378727.6
3695,Kavya Rao,East,USB Cable,Accessories,1,57775.95,2024-11-03,57775.95
3696,Rahul Sharma,South,Charger,Accessories,2,47829.97,2024-07-04,95659.94
3697,Anil Verma,West,Laptop,Electronics,2,51867.54,2024-07-03,103735.08
3698,Vikas Patel,South,Microwave,Home Appliances,4,47211.56,2024-12-02,188846.24
3699,Suresh Raina,South,Laptop,Electronics,7,25633.32,2024-12-13,179433.24
3700,Kavya Rao,West,VR Headset,Wearables,9,21857.15,2024-01-30,196714.35
3701,Lakshmi Devi,South,Smartwatch,Wearables,6,31792.59,2024-09-28,190755.54
3702,Lakshmi Devi,North,Mouse,Accessories,6,56482.01,2024-12-11,338892.06
3703,Rahul Sharma,West,USB Cable,Accessories,1,46393.82,2024-12-16,46393.82
3704,Amit Joshi,South,Laptop,Electronics,9,24869.59,2024-09-19,223826.31
3705,Divya Menon,South,Camera,Electronics,5,9446.73,2024-08-12,47233.65
3706,Amit Joshi,North,VR Headset,Wearables,1,58804.75,2024-05-24,58804.75
3707,Ravi Teja,East,Tablet,Electronics,1,46080.69,2024-09-07,46080.69
3708,Lakshmi Devi,West,Iron,Home Appliances,1,37512.76,2024-09-06,37512.76
3709,Lakshmi Devi,South,USB Cable,Accessories,4,25084.42,2024-02-28,100337.68
3710,Suresh Raina,South,Keyboard,Accessories,9,50522.07,2024-03-19,454698.63
3711,Lakshmi Devi,South,Tablet,Electronics,1,20524.11,2024-10-19,20524.11
3712,Amit Joshi,West,Headphones,Accessories,2,26537.64,2024-08-17,53075.28
3713,Rahul Sharma,North,Toaster,Home Appliances,6,578.52,2024-01-23,3471.12
3714,Suresh Raina,South,Iron,Home Appliances,9,15002.5,2024-06-18,135022.5
3715,Kavya Rao,West,Monitor,Electronics,1,23770.17,2024-07-05,23770.17
3716,Divya Menon,East,Microwave,Home Appliances,6,57492.2,2024-06-21,344953.2
3717,Vikas Patel,West,Camera,Electronics,7,42585.85,2024-07-31,298100.95
3718,Ravi Teja,North,Tablet,Electronics,10,22937.18,2024-07-07,229371.8
3719,Anil Verma,East,Mouse,Accessories,6,29505.68,2024-01-14,177034.08
3720,Rahul Sharma,North,Smartphone,Electronics,10,50889.62,2024-04-19,508896.2
3721,Lakshmi Devi,South,Laptop,Electronics,9,18176.91,2024-01-20,163592.19
3722,Ravi Teja,East,Fitness Band,Wearables,1,40596.63,2024-11-17,40596.63
3723,Ravi Teja,South,Monitor,Electronics,3,2633.46,2024-11-12,7900.38
3724,Amit Joshi,South,Microwave,Home Appliances,4,16281.94,2024-10-04,65127.76
3725,Vikas Patel,West,VR Headset,Wearables,8,54269.39,2024-01-03,434155.12
3726,Suresh Raina,South,VR Headset,Wearables,2,12827.71,2024-03-05,25655.42
3727,Pooja Singh,North,Microwave,Home Appliances,5,34782.27,2024-10-08,173911.35
3728,Arjun Das,West,Camera,Electronics,7,5059.49,2024-05-18,35416.43
3729,Pooja Singh,West,Vacuum Cleaner,Home Appliances,8,42738.8,2024-02-26,341910.4
3730,Kavya Rao,West,USB Cable,Accessories,9,26454.77,2024-11-09,238092.93
3731,Divya Menon,West,Vacuum Cleaner,Home Appliances,3,8688.89,2024-10-27,26066.67
3732,Rahul Sharma,West,Toaster,Home Appliances,5,39192.66,2024-01-10,195963.3
3733,Arjun Das,West,USB Cable,Accessories,7,44184.24,2024-03-12,309289.68
3734,Divya Menon,South,Keyboard,Accessories,7,27934.57,2024-11-08,195541.99
3735,Arun Kumar,West,USB Cable,Accessories,6,2698.52,2024-06-17,16191.12
3736,Amit Joshi,West,Tablet,Electronics,8,29108.6,2024-06-30,232868.8
3737,Pooja Singh,East,Monitor,Electronics,4,50054.03,2024-03-07,200216.12
3738,Priya Nair,South,Microwave,Home Appliances,2,36750.79,2024-04-03,73501.58
3739,Anil Verma,West,VR Headset,Wearables,4,21714.41,2024-03-17,86857.64
3740,Amit Joshi,South,Iron,Home Appliances,2,21002.89,2024-12-09,42005.78
3741,Ravi Teja,West,Charger,Accessories,6,30957.88,2024-06-28,185747.28
3742,Ravi Teja,West,Monitor,Electronics,7,22909.76,2024-09-02,160368.32
3743,Sneha Iyer,South,Mouse,Accessories,1,43605.39,2024-03-15,43605.39
3744,Amit Joshi,East,Fitness Band,Wearables,9,14226.57,2024-09-28,128039.13
3745,Lakshmi Devi,East,Laptop,Electronics,9,56834.26,2024-03-15,511508.34
3746,Amit Joshi,West,Monitor,Electronics,3,40534.44,2024-01-23,121603.32
3747,Ravi Teja,East,VR Headset,Wearables,6,54837.44,2024-03-29,329024.64
3748,Kavya Rao,North,Fitness Band,Wearables,10,37199.03,2024-03-24,371990.3
3749,Sneha Iyer,East,VR Headset,Wearables,1,56267.68,2024-12-14,56267.68
3750,Anil Verma,South,Fitness Band,Wearables,3,4646.43,2024-08-28,13939.29
3751,Neha Reddy,North,Charger,Accessories,3,42103.94,2024-08-04,126311.82
3752,Pooja Singh,North,Smartwatch,Wearables,9,39425.32,2024-12-30,354827.88
3753,Sneha Iyer,East,VR Headset,Wearables,7,43899.09,2024-12-16,307293.63
3754,Sneha Iyer,North,Laptop,Electronics,10,51880.9,2024-06-18,518809.0
3755,Suresh Raina,West,Headphones,Accessories,8,10392.89,2024-10-31,83143.12
3756,Priya Nair,South,Headphones,Accessories,2,14584.82,2024-12-24,29169.64
3757,Kavya Rao,East,Mixer,Home Appliances,5,22395.64,2024-01-19,111978.2
3758,Arun Kumar,West,Tablet,Electronics,8,11627.77,2024-02-21,93022.16
3759,Neha Reddy,West,Vacuum Cleaner,Home Appliances,3,31414.86,2024-11-13,94244.58
3760,Neha Reddy,South,Mixer,Home Appliances,8,24647.7,2024-03-22,197181.6
3761,Rahul Sharma,West,Mixer,Home Appliances,8,53742.25,2024-02-04,429938.0
3762,Neha Reddy,East,Camera,Electronics,7,36159.27,2024-08-04,253114.89
3763,Suresh Raina,South,Mouse,Accessories,10,33648.79,2024-07-23,336487.9
3764,Neha Reddy,North,Toaster,Home Appliances,3,12840.29,2024-02-15,38520.87
3765,Priya Nair,East,Charger,Accessories,8,23371.67,2024-10-06,186973.36
3766,Rahul Sharma,West,Smartphone,Electronics,1,57805.81,2024-06-15,57805.81
3767,Neha Reddy,South,Smartwatch,Wearables,10,13993.69,2024-12-07,139936.9
3768,Pooja Singh,West,Smartphone,Electronics,4,32750.1,2024-09-12,131000.4
3769,Anil Verma,East,Laptop,Electronics,3,27464.68,2024-02-23,82394.04
3770,Amit Joshi,West,Smartwatch,Wearables,2,44570.15,2024-07-16,89140.3
3771,Kavya Rao,West,Tablet,Electronics,2,56868.71,2024-12-06,113737.42
3772,Suresh Raina,East,Mixer,Home Appliances,3,18474.91,2024-02-12,55424.73
3773,Priya Nair,South,Charger,Accessories,5,44345.85,2024-05-31,221729.25
3774,Divya Menon,West,Mouse,Accessories,5,53734.72,2024-05-28,268673.6
3775,Ravi Teja,West,Monitor,Electronics,10,34362.46,2024-04-12,343624.6
3776,Pooja Singh,West,Tablet,Electronics,2,17022.51,2024-03-10,34045.02
3777,Divya Menon,North,Vacuum Cleaner,Home Appliances,2,24893.75,2024-08-25,49787.5
3778,Divya Menon,East,Keyboard,Accessories,8,12041.74,2024-03-20,96333.92
3779,Priya Nair,South,Camera,Electronics,6,22137.51,2024-09-24,132825.06
3780,Ravi Teja,West,Microwave,Home Appliances,4,14619.32,2024-10-01,58477.28
3781,Amit Joshi,West,Smartwatch,Wearables,9,2100.61,2024-05-07,18905.49
3782,Arun Kumar,North,Vacuum Cleaner,Home Appliances,2,49633.62,2024-04-22,99267.24
3783,Pooja Singh,South,Smartphone,Electronics,3,35659.13,2024-03-16,106977.39
3784,Amit Joshi,West,Smartwatch,Wearables,1,46532.41,2024-07-20,46532.41
3785,Amit Joshi,South,Smartwatch,Wearables,2,10963.14,2024-01-25,21926.28
3786,Kavya Rao,South,Headphones,Accessories,3,33852.94,2024-04-14,101558.82
3787,Suresh Raina,North,Microwave,Home Appliances,7,23639.71,2024-09-14,165477.97
3788,Anil Verma,South,Headphones,Accessories,9,56787.06,2024-05-05,511083.54
3789,Pooja Singh,East,Microwave,Home Appliances,6,4545.34,2024-01-17,27272.04
3790,Priya Nair,East,USB Cable,Accessories,8,31022.18,2024-04-26,248177.44
3791,Suresh Raina,North,Fitness Band,Wearables,10,12842.95,2024-04-19,128429.5
3792,Arun Kumar,West,VR Headset,Wearables,2,57080.51,2024-03-15,114161.02
3793,Arjun Das,East,Smartphone,Electronics,10,42710.76,2024-04-19,427107.6
3794,Pooja Singh,North,Smartphone,Electronics,2,16716.66,2024-11-20,33433.32
3795,Neha Reddy,East,VR Headset,Wearables,4,57409.24,2024-03-08,229636.96
3796,Neha Reddy,West,Fitness Band,Wearables,8,32529.16,2024-03-07,260233.28
3797,Arjun Das,West,Mixer,Home Appliances,3,31094.1,2024-01-17,93282.3
3798,Ravi Teja,East,VR Headset,Wearables,6,34627.74,2024-09-07,207766.44
3799,Arjun Das,West,Charger,Accessories,10,990.09,2024-10-16,9900.9
3800,Neha Reddy,East,Headphones,Accessories,10,49847.16,2024-10-20,498471.6
3801,Lakshmi Devi,North,Keyboard,Accessories,10,31770.78,2024-09-30,317707.8
3802,Pooja Singh,South,Keyboard,Accessories,2,59881.27,2024-03-10,119762.54
3803,Kavya Rao,West,Fitness Band,Wearables,6,35700.16,2024-03-04,214200.96
3804,Divya Menon,North,Monitor,Electronics,6,17911.51,2024-11-28,107469.06
3805,Ravi Teja,East,Keyboard,Accessories,1,47352.91,2024-03-01,47352.91
3806,Kavya Rao,West,VR Headset,Wearables,8,1976.35,2024-04-03,15810.8
3807,Priya Nair,South,Microwave,Home Appliances,2,17594.26,2024-05-06,35188.52
3808,Kavya Rao,West,Toaster,Home Appliances,9,47475.42,2024-01-05,427278.78
3809,Suresh Raina,West,USB Cable,Accessories,1,8751.34,2024-05-12,8751.34
3810,Arjun Das,North,Camera,Electronics,7,44800.24,2024-08-06,313601.68
3811,Priya Nair,North,Smartwatch,Wearables,2,50500.31,2024-12-21,101000.62
3812,Amit Joshi,South,VR Headset,Wearables,8,42432.03,2024-01-27,339456.24
3813,Lakshmi Devi,North,USB Cable,Accessories,5,21925.24,2024-04-28,109626.2
3814,Anil Verma,South,Charger,Accessories,2,35761.25,2024-05-29,71522.5
3815,Sneha Iyer,East,VR Headset,Wearables,4,4785.17,2024-10-06,19140.68
3816,Neha Reddy,South,Laptop,Electronics,6,3074.87,2024-07-15,18449.22
3817,Kavya Rao,West,Mixer,Home Appliances,9,56749.91,2024-04-18,510749.19
3818,Amit Joshi,South,Mouse,Accessories,5,4219.07,2024-09-27,21095.35
3819,Divya Menon,South,Smartwatch,Wearables,3,35956.82,2024-08-21,107870.46
3820,Vikas Patel,East,Smartwatch,Wearables,1,56685.57,2024-01-24,56685.57
3821,Rahul Sharma,East,Mouse,Accessories,8,19571.62,2024-12-31,156572.96
3822,Anil Verma,North,Smartwatch,Wearables,2,54840.77,2024-07-09,109681.54
3823,Arjun Das,East,Laptop,Electronics,3,866.12,2024-01-03,2598.36
3824,Divya Menon,South,Microwave,Home Appliances,7,7123.31,2024-08-06,49863.17
3825,Divya Menon,West,Iron,Home Appliances,9,40323.16,2024-07-27,362908.44
3826,Lakshmi Devi,South,Vacuum Cleaner,Home Appliances,4,38279.03,2024-08-20,153116.12
3827,Anil Verma,West,Mouse,Accessories,1,24787.43,2024-12-02,24787.43
3828,Pooja Singh,North,Iron,Home Appliances,2,49872.25,2024-03-30,99744.5
3829,Arjun Das,North,Mixer,Home Appliances,8,29464.91,2024-06-01,235719.28
3830,Neha Reddy,South,Tablet,Electronics,5,24414.7,2024-11-29,122073.5
3831,Amit Joshi,West,Camera,Electronics,7,40371.97,2024-03-26,282603.79
3832,Amit Joshi,North,VR Headset,Wearables,5,19345.19,2024-01-02,96725.95
3833,Suresh Raina,South,VR Headset,Wearables,3,9742.67,2024-04-03,29228.01
3834,Sneha Iyer,North,Charger,Accessories,8,16294.13,2024-10-03,130353.04
3835,Anil Verma,West,Headphones,Accessories,3,17606.65,2024-10-29,52819.95
3836,Arun Kumar,West,Toaster,Home Appliances,3,2655.92,2024-02-27,7967.76
3837,Vikas Patel,East,Smartphone,Electronics,5,27262.53,2024-03-03,136312.65
3838,Arjun Das,West,Keyboard,Accessories,9,59696.44,2024-02-12,537267.96
3839,Priya Nair,East,Mixer,Home Appliances,7,6394.06,2024-01-29,44758.42
3840,Arjun Das,North,Monitor,Electronics,3,16314.47,2024-03-18,48943.41
3841,Arun Kumar,South,Mouse,Accessories,6,23712.19,2024-08-11,142273.14
3842,Lakshmi Devi,East,Iron,Home Appliances,8,57364.39,2024-12-26,458915.12
3843,Neha Reddy,South,Keyboard,Accessories,7,25881.13,2024-04-02,181167.91
3844,Neha Reddy,East,Keyboard,Accessories,5,3609.01,2024-06-01,18045.05
3845,Divya Menon,South,Smartphone,Electronics,3,42431.18,2024-06-18,127293.54
3846,Ravi Teja,West,Toaster,Home Appliances,8,15243.04,2024-02-06,121944.32
3847,Rahul Sharma,South,Iron,Home Appliances,9,57508.65,2024-09-25,517577.85
3848,Ravi Teja,North,Mouse,Accessories,7,19265.76,2024-10-15,134860.32
3849,Rahul Sharma,West,Mouse,Accessories,3,52648.67,2024-10-24,157946.01
3850,Ravi Teja,East,Smartwatch,Wearables,10,38253.41,2024-05-27,382534.1
3851,Ravi Teja,East,Fitness Band,Wearables,10,24460.17,2024-04-29,244601.7
3852,Arun Kumar,South,Microwave,Home Appliances,10,16734.41,2024-12-06,167344.1
3853,Suresh Raina,West,Headphones,Accessories,7,36447.73,2024-02-11,255134.11
3854,Pooja Singh,West,Microwave,Home Appliances,9,30628.64,2024-08-17,275657.76
3855,Arun Kumar,South,Laptop,Electronics,6,50763.97,2024-04-06,304583.82
3856,Rahul Sharma,South,Fitness Band,Wearables,7,25928.98,2024-11-03,181502.86
3857,Arjun Das,North,Monitor,Electronics,10,45653.69,2024-11-16,456536.9
3858,Divya Menon,West,Headphones,Accessories,7,27762.13,2024-06-18,194334.91
3859,Amit Joshi,East,Monitor,Electronics,1,31937.39,2024-07-26,31937.39
3860,Divya Menon,North,Camera,Electronics,3,33989.52,2024-12-21,101968.56
3861,Priya Nair,South,Smartwatch,Wearables,1,54869.22,2024-08-23,54869.22
3862,Amit Joshi,East,Vacuum Cleaner,Home Appliances,6,14259.51,2024-07-06,85557.06
3863,Lakshmi Devi,East,USB Cable,Accessories,9,7297.33,2024-04-09,65675.97
3864,Pooja Singh,East,Mixer,Home Appliances,2,31912.8,2024-06-16,63825.6
3865,Amit Joshi,West,Laptop,Electronics,6,53266.07,2024-07-13,319596.42
3866,Anil Verma,East,VR Headset,Wearables,8,51472.53,2024-08-07,411780.24
3867,Pooja Singh,South,Microwave,Home Appliances,9,17427.96,2024-02-05,156851.64
3868,Pooja Singh,West,Iron,Home Appliances,9,36906.15,2024-06-05,332155.35
3869,Neha Reddy,East,Charger,Accessories,5,14938.26,2024-12-17,74691.3
3870,Ravi Teja,South,Microwave,Home Appliances,5,15459.92,2024-01-30,77299.6
3871,Anil Verma,East,Camera,Electronics,1,33932.16,2024-05-11,33932.16
3872,Lakshmi Devi,West,VR Headset,Wearables,3,3494.62,2024-10-16,10483.86
3873,Arun Kumar,West,VR Headset,Wearables,9,27958.74,2024-12-24,251628.66
3874,Arjun Das,South,Smartphone,Electronics,7,50462.9,2024-08-22,353240.3
3875,Rahul Sharma,North,Charger,Accessories,2,44028.67,2024-06-28,88057.34
3876,Neha Reddy,East,Charger,Accessories,8,37247.87,2024-04-11,297982.96
3877,Vikas Patel,North,VR Headset,Wearables,9,36385.76,2024-08-03,327471.84
3878,Anil Verma,South,Vacuum Cleaner,Home Appliances,4,33274.58,2024-03-18,133098.32
3879,Arun Kumar,North,Monitor,Electronics,5,48857.02,2024-04-02,244285.1
3880,Kavya Rao,South,Keyboard,Accessories,9,45636.24,2024-04-29,410726.16
3881,Lakshmi Devi,East,Fitness Band,Wearables,7,58542.24,2024-11-26,409795.68
3882,Amit Joshi,West,Smartphone,Electronics,4,13248.95,2024-05-17,52995.8
3883,Sneha Iyer,South,VR Headset,Wearables,4,51240.94,2024-03-05,204963.76
3884,Rahul Sharma,North,Toaster,Home Appliances,7,28034.21,2024-08-11,196239.47
3885,Arun Kumar,West,Smartphone,Electronics,7,28888.2,2024-03-31,202217.4
3886,Ravi Teja,West,Headphones,Accessories,7,3713.15,2024-07-05,25992.05
3887,Ravi Teja,East,Iron,Home Appliances,6,6340.02,2024-09-03,38040.12
3888,Arjun Das,North,Camera,Electronics,7,15895.53,2024-02-09,111268.71
3889,Kavya Rao,East,USB Cable,Accessories,6,25629.11,2024-02-16,153774.66
3890,Kavya Rao,East,Camera,Electronics,10,15875.53,2024-01-27,158755.3
3891,Kavya Rao,West,Smartphone,Electronics,1,17853.83,2024-10-08,17853.83
3892,Arun Kumar,North,Smartphone,Electronics,3,5000.66,2024-04-10,15001.98
3893,Arjun Das,South,Camera,Electronics,10,54855.73,2024-09-06,548557.3
3894,Anil Verma,West,USB Cable,Accessories,1,4509.23,2024-07-20,4509.23
3895,Ravi Teja,West,Laptop,Electronics,6,52101.04,2024-12-11,312606.24
3896,Kavya Rao,South,Monitor,Electronics,3,31202.48,2024-06-19,93607.44
3897,Arjun Das,South,USB Cable,Accessories,4,57878.99,2024-11-13,231515.96
3898,Neha Reddy,North,Mouse,Accessories,5,47278.95,2024-12-16,236394.75
3899,Amit Joshi,West,Smartphone,Electronics,3,4108.28,2024-06-10,12324.84
3900,Lakshmi Devi,East,VR Headset,Wearables,9,49936.88,2024-12-22,449431.92
3901,Pooja Singh,East,Camera,Electronics,2,29789.54,2024-12-28,59579.08
3902,Pooja Singh,South,Fitness Band,Wearables,3,31197.19,2024-12-04,93591.57
3903,Priya Nair,West,Laptop,Electronics,4,29594.81,2024-05-01,118379.24
3904,Pooja Singh,West,Tablet,Electronics,8,46677.24,2024-08-15,373417.92
3905,Kavya Rao,West,USB Cable,Accessories,4,24474.07,2024-09-29,97896.28
3906,Kavya Rao,North,Charger,Accessories,5,52808.45,2024-10-24,264042.25
3907,Divya Menon,South,Mixer,Home Appliances,1,49122.85,2024-09-22,49122.85
3908,Divya Menon,North,USB Cable,Accessories,3,15968.39,2024-06-07,47905.17
3909,Priya Nair,South,Smartwatch,Wearables,7,36634.43,2024-06-22,256441.01
3910,Pooja Singh,West,Mouse,Accessories,8,41198.59,2024-12-17,329588.72
3911,Priya Nair,North,VR Headset,Wearables,6,44028.95,2024-08-06,264173.7
3912,Lakshmi Devi,North,VR Headset,Wearables,1,14826.93,2024-12-28,14826.93
3913,Suresh Raina,South,Smartphone,Electronics,4,1645.47,2024-08-26,6581.88
3914,Rahul Sharma,North,Monitor,Electronics,7,27492.42,2024-11-29,192446.94
3915,Lakshmi Devi,North,Smartwatch,Wearables,6,1115.83,2024-07-02,6694.98
3916,Anil Verma,West,Smartwatch,Wearables,2,50140.48,2024-08-16,100280.96
3917,Amit Joshi,West,Charger,Accessories,2,57881.76,2024-10-04,115763.52
3918,Anil Verma,North,Headphones,Accessories,5,53338.93,2024-02-25,266694.65
3919,Arun Kumar,West,USB Cable,Accessories,9,55106.09,2024-11-17,495954.81
3920,Amit Joshi,North,Mixer,Home Appliances,1,32931.87,2024-10-24,32931.87
3921,Priya Nair,North,Fitness Band,Wearables,6,38344.31,2024-08-29,230065.86
3922,Vikas Patel,East,Laptop,Electronics,5,21958.68,2024-03-16,109793.4
3923,Priya Nair,East,VR Headset,Wearables,3,52844.39,2024-09-17,158533.17
3924,Rahul Sharma,East,Smartwatch,Wearables,1,43519.48,2024-03-02,43519.48
3925,Ravi Teja,West,Headphones,Accessories,3,54299.42,2024-10-26,162898.26
3926,Neha Reddy,West,Monitor,Electronics,8,44587.93,2024-09-04,356703.44
3927,Suresh Raina,East,VR Headset,Wearables,3,3639.65,2024-10-31,10918.95
3928,Neha Reddy,South,Laptop,Electronics,4,33571.18,2024-03-29,134284.72
3929,Suresh Raina,North,Toaster,Home Appliances,1,2690.18,2024-12-13,2690.18
3930,Kavya Rao,East,USB Cable,Accessories,4,31240.33,2024-07-16,124961.32
3931,Priya Nair,West,USB Cable,Accessories,9,32521.44,2024-03-26,292692.96
3932,Sneha Iyer,East,Monitor,Electronics,9,7024.17,2024-10-20,63217.53
3933,Anil Verma,South,VR Headset,Wearables,2,49952.56,2024-01-25,99905.12
3934,Suresh Raina,North,Monitor,Electronics,7,39336.27,2024-03-01,275353.89
3935,Arun Kumar,East,Laptop,Electronics,9,56591.22,2024-05-13,509320.98
3936,Pooja Singh,West,Tablet,Electronics,4,45094.66,2024-03-29,180378.64
3937,Kavya Rao,South,Laptop,Electronics,4,27674.38,2024-04-15,110697.52
3938,Arjun Das,West,Iron,Home Appliances,7,1648.54,2024-12-29,11539.78
3939,Ravi Teja,East,Iron,Home Appliances,1,39861.09,2024-08-10,39861.09
3940,Sneha Iyer,East,Keyboard,Accessories,7,58029.13,2024-10-13,406203.91
3941,Pooja Singh,West,VR Headset,Wearables,3,38353.39,2024-10-12,115060.17
3942,Anil Verma,East,Smartwatch,Wearables,1,40496.82,2024-07-13,40496.82
3943,Sneha Iyer,North,Mixer,Home Appliances,5,40025.23,2024-02-22,200126.15
3944,Rahul Sharma,West,Laptop,Electronics,10,44664.59,2024-07-18,446645.9
3945,Ravi Teja,West,Charger,Accessories,8,46817.18,2024-03-22,374537.44
3946,Kavya Rao,South,Vacuum Cleaner,Home Appliances,6,9952.47,2024-01-22,59714.82
3947,Anil Verma,South,Smartwatch,Wearables,6,50360.7,2024-08-22,302164.2
3948,Priya Nair,South,Iron,Home Appliances,1,44823.3,2024-09-06,44823.3
3949,Pooja Singh,East,Smartwatch,Wearables,10,6898.28,2024-03-14,68982.8
3950,Amit Joshi,West,Laptop,Electronics,5,58131.44,2024-07-05,290657.2
3951,Pooja Singh,South,Camera,Electronics,8,17473.73,2024-05-23,139789.84
3952,Kavya Rao,East,Fitness Band,Wearables,3,41278.41,2024-03-17,123835.23
3953,Kavya Rao,North,Smartphone,Electronics,8,23140.14,2024-03-10,185121.12
3954,Amit Joshi,West,Microwave,Home Appliances,7,51535.32,2024-07-20,360747.24
3955,Rahul Sharma,South,Tablet,Electronics,1,15647.52,2024-02-12,15647.52
3956,Anil Verma,North,Iron,Home Appliances,5,29275.51,2024-06-04,146377.55
3957,Amit Joshi,West,Smartphone,Electronics,6,41638.92,2024-04-30,249833.52
3958,Priya Nair,North,Tablet,Electronics,9,35743.56,2024-07-14,321692.04
3959,Neha Reddy,North,Keyboard,Accessories,4,24441.44,2024-06-23,97765.76
3960,Lakshmi Devi,North,Toaster,Home Appliances,9,1872.36,2024-09-02,16851.24
3961,Divya Menon,South,VR Headset,Wearables,6,35944.92,2024-01-16,215669.52
3962,Arjun Das,South,Camera,Electronics,9,44184.22,2024-06-26,397657.98
3963,Ravi Teja,South,Mouse,Accessories,4,33938.18,2024-07-28,135752.72
3964,Vikas Patel,South,Toaster,Home Appliances,1,5809.47,2024-08-24,5809.47
3965,Kavya Rao,North,Charger,Accessories,3,17186.02,2024-07-17,51558.06
3966,Arjun Das,East,Charger,Accessories,10,51070.83,2024-10-23,510708.3
3967,Suresh Raina,South,Smartwatch,Wearables,4,49827.93,2024-10-30,199311.72
3968,Vikas Patel,North,Tablet,Electronics,5,47096.8,2024-06-11,235484.0
3969,Pooja Singh,East,Vacuum Cleaner,Home Appliances,5,9582.68,2024-03-25,47913.4
3970,Rahul Sharma,West,Microwave,Home Appliances,2,45913.2,2024-07-05,91826.4
3971,Sneha Iyer,West,Iron,Home Appliances,2,58377.66,2024-01-01,116755.32
3972,Pooja Singh,South,Charger,Accessories,8,14991.35,2024-12-21,119930.8
3973,Lakshmi Devi,North,Charger,Accessories,2,35622.15,2024-02-28,71244.3
3974,Divya Menon,North,Monitor,Electronics,2,4022.94,2024-03-26,8045.88
3975,Ravi Teja,North,Fitness Band,Wearables,4,58100.95,2024-08-22,232403.8
